codeset_id,concept_set_name,concept_set_version_title,project,source_application,source_application_version,created_at,atlas_json,is_most_recent_version,version,comments,intention,limitations,issues,update_message,status,has_review,reviewed_by,created_by,provenance,atlas_json_resource_url,parent_version_id,is_draft,enclave_codeset_id,enclave_codeset_id_updated_at
1000000063,[VSAC] Major Transplant 1075,[VSAC] Major Transplant 1075 (v1),RP-4A9E27,EXTERNAL VSAC,,2022-04-05T22:52:18.708Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: Includes concepts that represent a procedure for a transplant of the heart, thymus, spleen, lung, esophagus, stomach, small intestine, large intestine, liver, pancreas, ovary, uterus, face, hand or pancreatic islet cells.; Data Element Scope: This value set may use a model element related to Procedure.; Inclusion Criteria: Includes concepts that represent a transplant of the heart, thymus, spleen, lung, esophagus, stomach, small intestine, large intestine, liver, pancreas, ovary, uterus, face, hand or pancreatic islet cells.",Exclusion Criteria: Excludes concepts that represent kidney transplants.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.198.12.1075; dih_id: 1000000063; Code System(s): ICD10PCS,SNOMEDCT,CPT,ICD9CM,HCPCS Level II; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-04-05 18:52:18",,,True,,
1000000064,[VSAC] Kidney Transplant 1012,[VSAC] Kidney Transplant 1012 (v1),RP-4A9E27,EXTERNAL VSAC,,2022-04-05T22:52:18.708Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts for a kidney transplant.; Data Element Scope: This value set may use a model element related to Procedure.; Inclusion Criteria: Includes concepts that represent kidney transplants.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.109.12.1012; dih_id: 1000000064; Code System(s): ICD10PCS,SNOMEDCT,CPT,HCPCS Level II; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-04-05 18:52:18",,,True,,
1000000065,[VSAC] Blood Transfusion 81,[VSAC] Blood Transfusion 81 (v1),RP-4A9E27,EXTERNAL VSAC,,2022-04-05T22:52:18.708Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: Transfusion of Blood or Blood Products.; Data Element Scope: Transfusion of blood or certain blood products that exposes a person to transmission of and infection with bloodborn viruses.; Inclusion Criteria: Procedures related to transfusion, push transfusion or exchange transfusion of blood or blood components in newborn, children and adults. Allogenic transfusion of blood or certain blood components.","Exclusion Criteria: Procedure excluded: Transfusion of blood expanders, Apheresis procedure, Transfusion of bone marrow, Cord cell transfusion, Plasma/plasma substitute transfusion, Autologous procedures (e.g. autotransfusion). Procedures related to Blood Bank physician services such as: investigation of transfusion reactions, and authorizations for deviations from blood bank procedures.",,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: American Gastroenterological Association; OID: 2.16.840.1.113762.1.4.1056.81; dih_id: 1000000065; Code System(s): SNOMEDCT,CPT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-04-05 18:52:18",,,True,,
1000000066,[VSAC] Hematopoietic stem cell transplant 221,[VSAC] Hematopoietic stem cell transplant 221 (v1),RP-4A9E27,EXTERNAL VSAC,,2022-04-05T22:52:18.709Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: Evidence of a hematopoietic stem cell transplant (HSCT) (i.e., bone marrow transplant) in the patient record.; Data Element Scope: Evidence of a HSCT-related diagnosis in the patient record, whether that be as a condition/disorder code for the HSCT itself, or a complication that arises after the HSCT.; Inclusion Criteria: Codes that represent HSCT conditions (regardless of the type of bone marrow/stem cell transplant) and complications of HSCT categorized as conditions.",Exclusion Criteria: Other types of transplants or conditions that arise after other types of transplants.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: MITRE; OID: 2.16.840.1.113762.1.4.1032.221; dih_id: 1000000066; Code System(s): SNOMEDCT,ICD9CM,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-04-05 18:52:18",,,True,,
1000000067,[VSAC] Substance Use Disorder 1001,[VSAC] Substance Use Disorder 1001 (v1),RP-4A9E27,EXTERNAL VSAC,,2022-04-05T22:52:18.709Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of substance use disorder.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of alcohol abuse and dependence and drug abuse and dependence.,Exclusion Criteria: Excludes concepts that represent a diagnosis of alcohol and drug use (substance induced disorders).,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.106.12.1001; dih_id: 1000000067; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-04-05 18:52:18",,,True,,
1000000068,[VSAC] Thalassemia 773,[VSAC] Thalassemia 773 (v1),RP-4A9E27,EXTERNAL VSAC,,2022-04-05T22:52:18.710Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: This set of values addresses terms representing Thalassemia.; Data Element Scope: The intent of this set of values is to identify patients who have a/an documented diagnosis of thalassemia.; Inclusion Criteria: Includes GROUP codes for Thalassemia.,Exclusion Criteria: Terms not representative of observable encoded terms that may have values indicating Thalassemia.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: HL7 Patient Care Work Group; OID: 2.16.840.1.113762.1.4.1222.773; dih_id: 1000000068; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-04-05 18:52:18",,,True,,
1000000073,[VSAC] Congenital Malformations 133,[VSAC] Congenital Malformations 133 (v1),RP-4A9E27,EXTERNAL VSAC,,2022-04-05T22:52:18.716Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to group diagnoses of congenital malformations.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of a congenital malformation.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.133; dih_id: 1000000073; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-04-05 18:52:18",,,True,,
1000000077,[VSAC] Dementia & Mental Degenerations 1005,[VSAC] Dementia & Mental Degenerations 1005 (v1),RP-4A9E27,EXTERNAL VSAC,,2022-04-05T22:52:18.717Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of dementia or mental degenerations.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis for dementia and mental degeneration.,Exclusion Criteria: Excludes concepts that describe dementia and mental degeneration diagnoses in remission.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: American Academy of Neurology; OID: 2.16.840.1.113883.3.526.3.1005; dih_id: 1000000077; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-04-05 18:52:18",,,True,,
1000000081,[VSAC] Brain Tumor 1011,[VSAC] Brain Tumor 1011 (v1),RP-4A9E27,EXTERNAL VSAC,,2022-04-05T22:52:18.717Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: This value set contains concepts that represent a diagnosis of of a brain tumor.; Data Element Scope: This value set may use the Quality Data Model (QDM) category related to Diagnosis.; Inclusion Criteria: Includes only relevant concepts associated with a diagnosis of a brain tumor.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: American College of Emergency Physicians/AMA-PCPI; OID: 2.16.840.1.113883.17.4077.3.1011; dih_id: 1000000081; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-04-05 18:52:18",,,True,,
1000000082,[VSAC] Headache 1027,[VSAC] Headache 1027 (v1),RP-4A9E27,EXTERNAL VSAC,,2022-04-05T22:52:18.717Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: This value set contains concepts that indicate a headache.; Data Element Scope: This value set may use the Quality Data Model (QDM) category related to Symptom.; Inclusion Criteria: Includes only relevant concepts associated with a headache.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: American College of Emergency Physicians/AMA-PCPI; OID: 2.16.840.1.113883.17.4077.3.1027; dih_id: 1000000082; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-04-05 18:52:18",,,True,,
1000000087,[VSAC] Brain Injury 1011,[VSAC] Brain Injury 1011 (v1),RP-4A9E27,EXTERNAL VSAC,,2022-04-05T22:52:18.718Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: Under Development; Data Element Scope: Under Development; Inclusion Criteria: Under Development,Exclusion Criteria: Under Development,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: American Academy of Physical Medicine and Rehabilitation; OID: 2.16.840.1.113883.3.7587.3.1011; dih_id: 1000000087; Code System(s): SNOMEDCT,ICD9CM,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-04-05 18:52:18",,,True,,
1000000093,[VSAC] Sepsis 353,[VSAC] Sepsis 353 (v1),RP-4A9E27,EXTERNAL VSAC,,2022-04-05T22:52:18.718Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: ; Data Element Scope: ; Inclusion Criteria: ,Exclusion Criteria: ,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.353; dih_id: 1000000093; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-04-05 18:52:18",,,True,,
1000000095,[VSAC] Neuromuscular Disease 308,[VSAC] Neuromuscular Disease 308 (v1),RP-4A9E27,EXTERNAL VSAC,,2022-04-05T22:52:18.719Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to group diagnoses of neuromuscular disease.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of a neuromuscular disease.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.308; dih_id: 1000000095; Code System(s): ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-04-05 18:52:18,,,True,,
1000000182,[VSAC] Elder Abuse Diagnoses 63,[VSAC] Elder Abuse Diagnoses 63 (v1),RP-4A9E27,EXTERNAL VSAC,,2022-04-05T22:52:18.719Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the diagnoses associated with Elder Abuse as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of condition.code.; Inclusion Criteria: Includes ICD-10-CM and SNOMED CT diagnoses that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.63; dih_id: 1000000182; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-04-05 18:52:18",,,True,,
1000000183,[VSAC] Food Insecurity Diagnoses 17,[VSAC] Food Insecurity Diagnoses 17 (v1),RP-4A9E27,EXTERNAL VSAC,,2022-04-05T22:52:18.719Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - This value sets in this group represent the diagnoses associated with food insecurity as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of the condition.code.; Inclusion Criteria: Includes SNOMED CT and ICD 10 CM diagnoses that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.17; dih_id: 1000000183; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-04-05 18:52:18",,,True,,
1000000184,[VSAC] Homelessness Diagnoses 18,[VSAC] Homelessness Diagnoses 18 (v1),RP-4A9E27,EXTERNAL VSAC,,2022-04-05T22:52:18.720Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: <insert metadata> This value sets in this group represent the diagnoses associated with homelessness as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of condition,code.; Inclusion Criteria: Includes SNOMED CT and ICD 10 CM diagnoses that have been identified through the Gravity Project community consensus voting process",Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.18; dih_id: 1000000184; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-04-05 18:52:18",,,True,,
1000000185,[VSAC] Housing Instability Diagnoses 24,[VSAC] Housing Instability Diagnoses 24 (v1),RP-4A9E27,EXTERNAL VSAC,,2022-04-05T22:52:18.720Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata> The value sets in this group represent the diagnoses associated with housing instability as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of condition.code.; Inclusion Criteria: Includes SNOMED CT and ICD10 CM diagnoses that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.24; dih_id: 1000000185; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-04-05 18:52:18",,,True,,
1000000186,[VSAC] Inadequate Housing Diagnoses 48,[VSAC] Inadequate Housing Diagnoses 48 (v1),RP-4A9E27,EXTERNAL VSAC,,2022-04-05T22:52:18.720Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata> The value sets in this group represent the diagnoses associated with inadequate housing as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of condition.code.; Inclusion Criteria: Includes SNOMED CT and ICD 10 CM diagnoses that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.48; dih_id: 1000000186; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-04-05 18:52:18",,,True,,
