codeset_id,concept_set_name,concept_set_version_title,project,source_application,source_application_version,created_at,atlas_json,is_most_recent_version,version,comments,intention,limitations,issues,update_message,status,has_review,reviewed_by,created_by,provenance,atlas_json_resource_url,parent_version_id,is_draft
562303880,[VSAC Bulk-Import test] Elder Abuse Service Requests,[VSAC Bulk-Import test] Elder Abuse Service Requests (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.742Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the interventions associated with Elder Abuse as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.68; Code System(s): SNOMEDCT,CPT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
578556317,[VSAC Bulk-Import test] Financial Insecurity Service Requests,[VSAC Bulk-Import test] Financial Insecurity Service Requests (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.742Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the interventions associated with financial insecurity  as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code; Inclusion Criteria: Includes SNOMED CT and CPT financial insecurity codes that have been identified through the Gravity Project community consensus voting process.,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.31; Code System(s): SNOMEDCT,CPT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
658379244,[VSAC Bulk-Import test] Food Insecurity Service Requests,[VSAC Bulk-Import test] Food Insecurity Service Requests (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.743Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: <insert metadata> -  - The value sets in this group represent the interventions associated with food insecurity as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code elements.; Inclusion Criteria: Includes SNOMED CT, CPT, HCPCS interventions  that have been identified through the Gravity Project community consensus voting process",Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.11; Code System(s): SNOMEDCT,CPT,HCPCS Level II; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
319141710,[VSAC Bulk-Import test] Homelessness Service Requests,[VSAC Bulk-Import test] Homelessness Service Requests (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.743Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata> The value sets in this group represent the interventions associated with the homelessness domain as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code element.; Inclusion Criteria: Includes SNOMED and CPT interventions that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.21; Code System(s): SNOMEDCT,CPT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
566864700,[VSAC Bulk-Import test] Housing Instability Service Requests,[VSAC Bulk-Import test] Housing Instability Service Requests (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.743Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata> The value sets in this group represent the interventions associated with housing instability as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code.; Inclusion Criteria: Includes SNOMEDCT and CPT that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.45; Code System(s): SNOMEDCT,CPT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
876299150,[VSAC Bulk-Import test] Inadequate Housing Service Requests,[VSAC Bulk-Import test] Inadequate Housing Service Requests (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.743Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata> The value sets in this group represent the interventions associated with <insert domain> as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.53; Code System(s): SNOMEDCT,CPT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
540873401,[VSAC Bulk-Import test] Intimate Partner Violence Service Requests,[VSAC Bulk-Import test] Intimate Partner Violence Service Requests (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.743Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: insert metadata>  -  - The value sets in this group represent the interventions associated with Intimate Partner Violence as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.98; Code System(s): SNOMEDCT,CPT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
982556564,[VSAC Bulk-Import test] Less than high school education Service Requests,[VSAC Bulk-Import test] Less than high school education Service Requests (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.743Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the interventions associated with Less than high school education as identified by the Gravity Project.; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code.; Inclusion Criteria: Includes SNOMED CT and CPT codes that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.57; Code System(s): SNOMEDCT,CPT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
976205745,[VSAC Bulk-Import test] Material Hardship Service Requests,[VSAC Bulk-Import test] Material Hardship Service Requests (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.743Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the interventions associated with Material Hardship as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code; Inclusion Criteria: Includes SNOMED CT and CPT Material Hardship codes that have been identified through the Gravity Project community consensus voting process.,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.38; Code System(s): SNOMEDCT,CPT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
259501223,[VSAC Bulk-Import test] Social Connection Service Requests,[VSAC Bulk-Import test] Social Connection Service Requests (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.743Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  -  - The value sets in this group represent the intervention associated with Social Connection as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.95; Code System(s): SNOMEDCT,CPT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
786169221,[VSAC Bulk-Import test] Social Determinants of Health Service Requests,[VSAC Bulk-Import test] Social Determinants of Health Service Requests (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.744Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: The value sets in this group represent all of the individual domain interventions identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of Service Request resource elements.; Inclusion Criteria: Includes SNOMED CT, CPT, HCPCS interventions that have been identified through the Gravity Project community consensus voting process",Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1196.790; Code System(s): SNOMEDCT,CPT,HCPCS Level II; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
573089619,[VSAC Bulk-Import test] Stress Service Requests,[VSAC Bulk-Import test] Stress Service Requests (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.744Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the interventions associated with Stress as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.92; Code System(s): SNOMEDCT,CPT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
764741716,[VSAC Bulk-Import test] Transportation Insecurity Service Requests,[VSAC Bulk-Import test] Transportation Insecurity Service Requests (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.744Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the interventions associated with transportation insecurity  as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code; Inclusion Criteria: Includes SNOMED CT and CPT transportation insecurity codes that have been identified through the Gravity Project community consensus voting process.,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.28; Code System(s): SNOMEDCT,CPT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
609402891,[VSAC Bulk-Import test] Unemployment Service Requests,[VSAC Bulk-Import test] Unemployment Service Requests (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.744Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the interventions associated with unemployment as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.60; Code System(s): SNOMEDCT,CPT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
719051292,[VSAC Bulk-Import test] Veteran Status Service Requests,[VSAC Bulk-Import test] Veteran Status Service Requests (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.744Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata> The value sets in this group represent the interventions associated with Veterans Status as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.91; Code System(s): SNOMEDCT,CPT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
845336387,[VSAC Bulk-Import test] Elder Abuse Goals,[VSAC Bulk-Import test] Elder Abuse Goals (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.744Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals  associated with Elder Abuse as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.65; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00,,,True
53069661,[VSAC Bulk-Import test] Financial Insecurity Goals,[VSAC Bulk-Import test] Financial Insecurity Goals (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.744Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata> -  - The terms in this value set represent the goals associated with financial insecurity as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.30; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00,,,True
744288211,[VSAC Bulk-Import test] Food Insecurity Goals,[VSAC Bulk-Import test] Food Insecurity Goals (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.744Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with food insecurity as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description; Inclusion Criteria: Includes SNOMED CT and LOINC goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.16; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00,,,True
614558824,[VSAC Bulk-Import test] Inadequate Housing  Goals,[VSAC Bulk-Import test] Inadequate Housing  Goals (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.744Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata> The value sets in this group represent the goals associated with inadequate as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.50; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00,,,True
324013051,[VSAC Bulk-Import test] Intimate Partner Violence Goals,[VSAC Bulk-Import test] Intimate Partner Violence Goals (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.744Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with Intimate Partner Violence as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.100; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00,,,True
707639476,[VSAC Bulk-Import test] Less than high school education Goals,[VSAC Bulk-Import test] Less than high school education Goals (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.744Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with less than high school education as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.55; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00,,,True
953194482,[VSAC Bulk-Import test] Material Hardship Goals,[VSAC Bulk-Import test] Material Hardship Goals (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.744Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with material hardship as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.37; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00,,,True
305354132,[VSAC Bulk-Import test] Social Connection Goals,[VSAC Bulk-Import test] Social Connection Goals (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.744Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata> The value sets in this group represent the goals associated with Social Connection as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.89; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00,,,True
311191729,[VSAC Bulk-Import test] Social Determinants of Health Goals,[VSAC Bulk-Import test] Social Determinants of Health Goals (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.744Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The value sets in this group represent all of the individual domain goals identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal resource elements.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.71; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00,,,True
2561812,[VSAC Bulk-Import test] Stress Goals,[VSAC Bulk-Import test] Stress Goals (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.744Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with Stress as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.86; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00,,,True
65113226,[VSAC Bulk-Import test] Unemployment Goals,[VSAC Bulk-Import test] Unemployment Goals (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.744Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with unemployment as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.70; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00,,,True
137825566,[VSAC Bulk-Import test] Social Determinants of Health Conditions,[VSAC Bulk-Import test] Social Determinants of Health Conditions (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-03T20:54:00.745Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The value sets in this group represent all of the individual domain diagnoses identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of condition resource elements.; Inclusion Criteria: Includes SNOMED CT and ICD 10 CM diagnoses that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1196.788; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-03 15:54:00",,,True
