concept_set_id,concept_set_name,project_id,assigned_informatician,assigned_sme,status,stage,intention,n3c_reviewer,alias,archived,created_by,created_at
[VSAC] Blood Transfusion 213,[VSAC] Blood Transfusion 213,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to group procedures of blood transfusions.; Data Element Scope: This value set may use a model element related to procedure.; Inclusion Criteria: Includes concepts that represent procedures of a blood transfusion.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:39.972Z
[VSAC] Substance Use Disorder,[VSAC] Substance Use Disorder,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of substance use disorder.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of alcohol abuse and dependence and drug abuse and dependence.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.020Z
[VSAC] Thalassemia,[VSAC] Thalassemia,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This set of values addresses terms representing Thalassemia.; Data Element Scope: The intent of this set of values is to identify patients who have a/an documented diagnosis of thalassemia.; Inclusion Criteria: Includes GROUP codes for Thalassemia.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.020Z
[VSAC] Tuberculosis Disorders,[VSAC] Tuberculosis Disorders,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This set of values contains diagnoses or problems that represent that the patient has tuberculosis regardless of the clinical presentation of the condition; Data Element Scope: Tuberculosis diagnoses or problems documented in a clinical record.; Inclusion Criteria: Encoded terms that represent that the patient has tuberculosis,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.021Z
[VSAC] Immunosuppressant medications for inflammatory bowel disease or rheumatoid arthritis,[VSAC] Immunosuppressant medications for inflammatory bowel disease or rheumatoid arthritis,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: The purpose of this value set is to represent immunosuppressive drugs that, when used to treat certain diseases, may put a woman at greater risk of cervical neoplasia and cancer than the general population, as defined by the article ""Guidelines for Cervical Cancer Screening in Immunosuppressed Women Without HIV Infection"" (Moscicki et al., 2019).; Data Element Scope: RxNorm codes that represent branded and non-branded immunosuppressive medications used to treat either inflammatory bowel disease or rheumatoid arthritis.; Inclusion Criteria: Includes codes that represent immunosuppressant medications used to treat either inflammatory bowel disease or rheumatoid arthritis.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.021Z
[VSAC] Inhaled Corticosteroids,[VSAC] Inhaled Corticosteroids,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: Under Development; Data Element Scope: Under Development; Inclusion Criteria: Under Development,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.021Z
"[VSAC] Corticosteroids, Systemic","[VSAC] Corticosteroids, Systemic",,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: ; Data Element Scope: ; Inclusion Criteria: Single-ingredient systemic glucocorticoid corticosteroids,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.022Z
[VSAC] Congenital Malformations,[VSAC] Congenital Malformations,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to group diagnoses of congenital malformations.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of a congenital malformation.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.027Z
[VSAC] Congenital Anomalies Group,[VSAC] Congenital Anomalies Group,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: This grouping value set contains diagnoses most commonly used for newborns with congenital anomalies.; Data Element Scope: The intent of this data element is to identify newborns who have an active  diagnosis of congenital anomalies. Using the Quality Data Model, this particular element will map to the ""Diagnosis"" category.; Inclusion Criteria: Codes representing a grouping of ICD-9, ICD-10, and SNOMED-CT for the diagnosis of congenital anomalies.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.028Z
[VSAC] Congenital heart disease (ICD10CM),[VSAC] Congenital heart disease (ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This set of values contains diagnoses or problems that represent that the patient has congenital heart disease regardless of the clinical presentation of the condition; Data Element Scope: Diagnoses or problems documented in a clinical record.; Inclusion Criteria: Congenital heart disease,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.028Z
[VSAC] Congenital heart disease (SNOMED),[VSAC] Congenital heart disease (SNOMED),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This set of values contains diagnoses or problems that represent that the patient has congenital heart disease regardless of the clinical presentation of the condition; Data Element Scope: Diagnoses or problems documented in a clinical record.; Inclusion Criteria: Congenital heart disease,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.029Z
[VSAC] Dementia & Mental Degenerations,[VSAC] Dementia & Mental Degenerations,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of dementia or mental degenerations.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis for dementia and mental degeneration.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.029Z
[VSAC] Alzheimer’s Disease,[VSAC] Alzheimer’s Disease,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: This value set contains ICD9CM and ICD10CM concepts for Alzheimer’s Disease.; Data Element Scope: The intent of this data element is to identify people diagnosed with Alzheimer’s Disease. This element may map to ""Diagnosis"" Category of the Quality Data Model.; Inclusion Criteria: Includes Alzheimer’s Disease.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.029Z
[VSAC] Amyotrophic Lateral Sclerosis (ALS) and Related Motor Neuron Disease,[VSAC] Amyotrophic Lateral Sclerosis (ALS) and Related Motor Neuron Disease,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: This value set contains ICD9CM and ICD10CM concepts for amyotrophic lateral sclerosis (ALS) , primary lateral sclerosis (PLS;  and familial motor neuron disease.; Data Element Scope: The intent of this data element is to identify people diagnosed with amyotrophic lateral sclerosis (ALS) , primary lateral sclerosis (PLS",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.030Z
"[VSAC] Bells Palsy, diagnosis codes for AE reporting","[VSAC] Bells Palsy, diagnosis codes for AE reporting",,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: Bells Palsy definition of diagnosis codes, for identification of potential biologics-related adverse events.; Data Element Scope: This value set may use a model element in the QDM category of Condition/Diagnosis.; Inclusion Criteria: Bells Palsy ICD10CM and equivalent SNOMED diagnosis codes.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.030Z
[VSAC] Brain Tumor,[VSAC] Brain Tumor,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This value set contains concepts that represent a diagnosis of of a brain tumor.; Data Element Scope: This value set may use the Quality Data Model (QDM) category related to Diagnosis.; Inclusion Criteria: Includes only relevant concepts associated with a diagnosis of a brain tumor.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.030Z
[VSAC] Headache,[VSAC] Headache,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This value set contains concepts that indicate a headache.; Data Element Scope: This value set may use the Quality Data Model (QDM) category related to Symptom.; Inclusion Criteria: Includes only relevant concepts associated with a headache.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.030Z
[VSAC] Encephalitis (Disorders) (ICD10CM),[VSAC] Encephalitis (Disorders) (ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This set of values contains diagnoses or problems that represent that the patient has Encephalitis regardless of the clinical presentation of the condition; Data Element Scope: Laboratory tests names that were ordered or observed.; Inclusion Criteria: VSAC query: Encephalitis,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.030Z
[VSAC] Encephalitis (Disorders) (SNOMED),[VSAC] Encephalitis (Disorders) (SNOMED),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This set of values contains diagnoses or problems that represent that the patient has Encephalitis regardless of the clinical presentation of the condition; Data Element Scope: Diagnoses or problems documented in a clinical record.; Inclusion Criteria: All disorders or findings related to non disease specific Encephalitis,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.031Z
[VSAC] Epilepsy,[VSAC] Epilepsy,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: This set of values includes ICD10CM and SNOMEDCT diagnostic codes for Epilepsy; Data Element Scope: The intent of this data element is to identify patients diagnosed with Epilepsy. This element may map to the ""Diagnosis"" Category of the Quality Data Model.; Inclusion Criteria: Childhood epilepsy. Adult epilepsy.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.031Z
[VSAC] Guillain Barre Syndrome,[VSAC] Guillain Barre Syndrome,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: This grouping of value sets identifies patients who have the diagnosis of Guillain-Barre syndrome.; Data Element Scope: The intent of this data element is to identify patients who have a diagnosis of Guillain-Barre syndrome.  Using the Quality Data Model, this data element maps to the Diagnosis category.; Inclusion Criteria: Only include codes which identify patients with Guillain-Barre syndrome.  This is a grouping of  ICD10 and SNOMED CT codes.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.031Z
[VSAC] Brain Injury,[VSAC] Brain Injury,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: Under Development; Data Element Scope: Under Development; Inclusion Criteria: Under Development,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.032Z
[VSAC] Meningitis (ICD10CM),[VSAC] Meningitis (ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This set of values contains diagnoses or problems that represent that the patient has Meningitis regardless of the clinical presentation of the condition; Data Element Scope: Diagnoses or problems documented in a clinical record.; Inclusion Criteria: Root1 = Meningitis;,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.032Z
[VSAC] Meningitis (SNOMED),[VSAC] Meningitis (SNOMED),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This set of values contains diagnoses or problems that represent that the patient has Meningitis regardless of the clinical presentation of the condition; Data Element Scope: Diagnoses or problems documented in a clinical record.; Inclusion Criteria: Root1 = Meningitis;,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.032Z
[VSAC] Multiple Sclerosis,[VSAC] Multiple Sclerosis,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This value set includes ICD9CM & ICD10CM diagnostic codes for multiple sclerosis (MS).; Data Element Scope: The intent of this  value set is to identify patients diagnosed with MS. Using the Quality Data Model this element would map to the Diagnosis category.; Inclusion Criteria: Includes codes for MS.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.032Z
[VSAC] Parkinson's Disease,[VSAC] Parkinson's Disease,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: This value set includes ICD9CM and ICD10CM concepts for Parkinson's Disease.; Data Element Scope: The intent of this data element is to identify patients with Parkinson's Disease. This element may map to the ""Diagnosis"" Category of the Quality Data Model.; Inclusion Criteria: Parkinson's Disease",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.032Z
[VSAC] Parkinson's Disease (SNOMED),[VSAC] Parkinson's Disease (SNOMED),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: This value set includes SNOMED concepts for Parkinson's Disease.; Data Element Scope: The intent of this data element is to identify patients with Parkinson's Disease. This element may map to the ""Diagnosis"" Category of the Quality Data Model.; Inclusion Criteria: Parkinson's disease",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.032Z
[VSAC] Sepsis,[VSAC] Sepsis,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: ; Data Element Scope: ; Inclusion Criteria: ,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.033Z
[VSAC] Ischemic Stroke,[VSAC] Ischemic Stroke,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: This grouping of value sets identifies patients who have had a stroke caused by ischemia, where the blood supply is restricted to an area of the brain by something like thrombosis or an embolism.; Data Element Scope: The intent of this data element is to identify patients who have a diagnosis of ischemic stroke, or stroke caused by ischemia. Using the Quality Data Model, this particular element would map to the Principal Diagnosis attribute for the Encounter category or to the Diagnosis Category.; Inclusion Criteria: Only use codes which represent a diagnosis of ischemic stroke, or stroke caused by ischemia. This is a grouping of ICD9CM, ICD10CM and SNOMED-CT codes and concepts.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.033Z
[VSAC] Hemiplegia Symptoms,[VSAC] Hemiplegia Symptoms,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: Fall Prevention; Data Element Scope: Hemiplegia Symptoms; Inclusion Criteria: ,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.033Z
[VSAC] Acute Myocardial Infarction (AMI),[VSAC] Acute Myocardial Infarction (AMI),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: This grouping value set contains diagnoses used to identify patients with acute myocardial infarction.; Data Element Scope: The intent of this data element is to identify patients with a diagnosis of acute myocardial infarction. Using the Quality Data Model, this particular element would map to the Principal Diagnosis attribute for the Encounter category.; Inclusion Criteria: Include codes that identify patients with acute myocardial infarction. This is a grouping of ICD10CM and SNOMEDCT codes.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.033Z
[VSAC] Myocardial Infarction,[VSAC] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.034Z
[VSAC] Diabetes,[VSAC] Diabetes,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  diabetes.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I or type II diabetes.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.034Z
[VSAC] Arrhythmia,[VSAC] Arrhythmia,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts of a diagnosis of arrhythmia.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of arrhythmia.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.034Z
[VSAC] Bradycardia,[VSAC] Bradycardia,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of bradycardia.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of bradycardia.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.034Z
[VSAC] Cardiac Surgery,[VSAC] Cardiac Surgery,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts of procedures for cardiac surgery.; Data Element Scope: This value set may use a model element related to Procedure.; Inclusion Criteria: Includes concepts that represent a procedure for cardiac surgery.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.035Z
[VSAC] Chronic Stable Angina,[VSAC] Chronic Stable Angina,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This value set contains concepts that represent a diagnosis of chronic stable angina.; Data Element Scope: This value set may use Quality Data Model (QDM) category related to Diagnosis.; Inclusion Criteria: Includes only relevant concepts associated with a diagnosis of chronic stable angina.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.035Z
[VSAC] Diastolic Heart Failure,[VSAC] Diastolic Heart Failure,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of diastolic heart failure.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of diastolic heart failure.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.035Z
[VSAC] Hypotension,[VSAC] Hypotension,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of hypotension.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of hypotension.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.035Z
[VSAC] Hypothyroidism,[VSAC] Hypothyroidism,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This value set contains concepts related to the diagnosis of hypothyroidism.; Data Element Scope: This value set may use Quality Data Model (QDM) category related to Diagnosis.; Inclusion Criteria: Includes only relevant concepts related to the diagnosis of hypothyroidism.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.035Z
[VSAC] Mental Behavioral and Neurodevelopmental Disorders,[VSAC] Mental Behavioral and Neurodevelopmental Disorders,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of a mental, behavioral or neurodevelopmental disorder.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of mental health or substance abuse.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:29:40.038Z
