,cset_name,cset_rxcui,rxcui,tty,rxnorm_name,concept_id,concept_name,concept_class_id
177,Dexamethasone,3264,309680,SCD,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML Ophthalmic Suspension,19076131,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML Ophthalmic Suspension,Clinical Drug
178,Dexamethasone,3264,309682,SCD,dexamethasone 0.001 MG/MG / tobramycin 0.003 MG/MG Ophthalmic Ointment,19076133,dexamethasone 0.001 MG/MG / tobramycin 0.003 MG/MG Ophthalmic Ointment,Clinical Drug
179,Dexamethasone,3264,309683,SCD,dexamethasone 1 MG/ML / tobramycin 3 MG/ML Ophthalmic Suspension,19076134,dexamethasone 1 MG/ML / tobramycin 3 MG/ML Ophthalmic Suspension,Clinical Drug
180,Dexamethasone,3264,309684,SCD,dexamethasone 1 MG/ML Oral Solution,19076135,dexamethasone 1 MG/ML Oral Solution,Clinical Drug
181,Dexamethasone,3264,309686,SCD,dexamethasone 0.1 MG/ML Oral Solution,19076136,dexamethasone 0.1 MG/ML Oral Solution,Clinical Drug
182,Dexamethasone,3264,309692,SCD,dexamethasone 1 MG/ML Ophthalmic Suspension,19076141,dexamethasone 1 MG/ML Ophthalmic Suspension,Clinical Drug
183,Dexamethasone,3264,309696,SCD,dexamethasone phosphate 10 MG/ML Injectable Solution,19076145,dexamethasone phosphate 10 MG/ML Injectable Solution,Clinical Drug
184,Dexamethasone,3264,343033,SCD,dexamethasone 0.75 MG Oral Tablet,19095136,dexamethasone 0.75 MG Oral Tablet,Clinical Drug
185,Dexamethasone,3264,388755,SCD,dexamethasone 1 MG/ML Topical Solution,19101700,dexamethasone 1 MG/ML Topical Solution,Clinical Drug
186,Dexamethasone,3264,403908,SCD,ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Suspension,19102510,ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Suspension,Clinical Drug
187,Dexamethasone,3264,435681,SCD,dexamethasone 2 MG/ML Injectable Solution,1518745,dexamethasone 2 MG/ML Injectable Solution,Clinical Drug
188,Dexamethasone,3264,849115,SCD,dexamethasone 0.5 MG/ML / tobramycin 3 MG/ML Ophthalmic Suspension,19135508,dexamethasone 0.5 MG/ML / tobramycin 3 MG/ML Ophthalmic Suspension,Clinical Drug
189,Dexamethasone,3264,854177,SCD,dexamethasone 0.7 MG Drug Implant,40160930,dexamethasone 0.7 MG Drug Implant,Clinical Drug
190,Dexamethasone,3264,880649,SCD,dexamethasone 3 MG/ML Injectable Solution,40167745,dexamethasone 3 MG/ML Injectable Solution,Clinical Drug
191,Dexamethasone,3264,1049399,SCDC,dexamethasone sodium phosphate 4 MG/ML,40231784,dexamethasone sodium phosphate 4 MG/ML,Clinical Drug Comp
192,Dexamethasone,3264,1116926,SCDC,dexamethasone phosphate 4 MG/ML,40241503,dexamethasone phosphate 4 MG/ML,Clinical Drug Comp
193,Dexamethasone,3264,1249711,SCDC,dexamethasone sodium phosphate 0.4 MG/ML,42706772,dexamethasone sodium phosphate 0.4 MG/ML,Clinical Drug Comp
194,Dexamethasone,3264,1374371,SCDC,dexamethasone acetate 8 MG/ML,43526418,dexamethasone acetate 8 MG/ML,Clinical Drug Comp
195,Dexamethasone,3264,1812078,SCDC,dexamethasone phosphate 10 MG/ML,1719011,dexamethasone phosphate 10 MG/ML,Clinical Drug Comp
196,Dexamethasone,3264,2045403,SCDC,dexamethasone 103.4 MG/ML,1510432,dexamethasone 103.4 MG/ML,Clinical Drug Comp
197,Dexamethasone,3264,2261801,SCDC,dexamethasone 20 MG,37497611,dexamethasone 20 MG,Clinical Drug Comp
198,Dexamethasone,3264,2265538,SCDC,dexamethasone phosphate 1 MG/ML,37497972,dexamethasone phosphate 1 MG/ML,Clinical Drug Comp
199,Dexamethasone,3264,315773,SCDC,dexamethasone 0.1 MG/ML,1518603,dexamethasone 0.1 MG/ML,Clinical Drug Comp
200,Dexamethasone,3264,315774,SCDC,dexamethasone 0.25 MG,1518604,dexamethasone 0.25 MG,Clinical Drug Comp
201,Dexamethasone,3264,315775,SCDC,dexamethasone 0.5 MG,1518605,dexamethasone 0.5 MG,Clinical Drug Comp
202,Dexamethasone,3264,315776,SCDC,dexamethasone 1 MG,1518606,dexamethasone 1 MG,Clinical Drug Comp
203,Dexamethasone,3264,315777,SCDC,dexamethasone 1.5 MG,1518607,dexamethasone 1.5 MG,Clinical Drug Comp
204,Dexamethasone,3264,315778,SCDC,dexamethasone 4 MG,1518608,dexamethasone 4 MG,Clinical Drug Comp
205,Dexamethasone,3264,315779,SCDC,dexamethasone 6 MG,1518609,dexamethasone 6 MG,Clinical Drug Comp
206,Dexamethasone,3264,317346,SCDC,dexamethasone 2 MG,1518610,dexamethasone 2 MG,Clinical Drug Comp
207,Dexamethasone,3264,317629,SCDC,dexamethasone 1 MG/ML,1518611,dexamethasone 1 MG/ML,Clinical Drug Comp
208,Dexamethasone,3264,332981,SCDC,dexamethasone 3 MG/ML,19088901,dexamethasone 3 MG/ML,Clinical Drug Comp
209,Dexamethasone,3264,332984,SCDC,dexamethasone 0.4 MG,1518684,dexamethasone 0.4 MG,Clinical Drug Comp
210,Dexamethasone,3264,335766,SCDC,dexamethasone 0.02 MG/ACTUAT,1518690,dexamethasone 0.02 MG/ACTUAT,Clinical Drug Comp
211,Dexamethasone,3264,339981,SCDC,dexamethasone 0.001 MG/MG,1518691,dexamethasone 0.001 MG/MG,Clinical Drug Comp
212,Dexamethasone,3264,345816,SCDC,dexamethasone 0.75 MG,1518715,dexamethasone 0.75 MG,Clinical Drug Comp
213,Dexamethasone,3264,438889,SCDC,dexamethasone 0.5 MG/ML,19109493,dexamethasone 0.5 MG/ML,Clinical Drug Comp
214,Dexamethasone,3264,451789,SCDC,dexamethasone 2 MG/ML,1518747,dexamethasone 2 MG/ML,Clinical Drug Comp
215,Dexamethasone,3264,854175,SCDC,dexamethasone 0.7 MG,40160929,dexamethasone 0.7 MG,Clinical Drug Comp
216,Dexamethasone,3264,1009386,SCDF,dexamethasone / neomycin / thiabendazole Topical Solution,40225755,dexamethasone / neomycin / thiabendazole Topical Solution,Clinical Drug Form
217,Dexamethasone,3264,1812073,SCDF,dexamethasone Injection,1719010,dexamethasone Injection,Clinical Drug Form
218,Dexamethasone,3264,1812094,SCDF,dexamethasone Prefilled Syringe,1719021,dexamethasone Prefilled Syringe,Clinical Drug Form
219,Dexamethasone,3264,371721,SCDF,dexamethasone Injectable Suspension,40028569,dexamethasone Injectable Suspension,Clinical Drug Form
220,Dexamethasone,3264,371723,SCDF,dexamethasone Ophthalmic Suspension,40028596,dexamethasone Ophthalmic Suspension,Clinical Drug Form
221,Dexamethasone,3264,371725,SCDF,dexamethasone Injectable Solution,40028260,dexamethasone Injectable Solution,Clinical Drug Form
222,Dexamethasone,3264,371728,SCDF,dexamethasone Oral Solution,40028599,dexamethasone Oral Solution,Clinical Drug Form
223,Dexamethasone,3264,371729,SCDF,dexamethasone Oral Tablet,40028601,dexamethasone Oral Tablet,Clinical Drug Form
224,Dexamethasone,3264,374438,SCDF,dexamethasone / tobramycin Ophthalmic Ointment,40027456,dexamethasone / tobramycin Ophthalmic Ointment,Clinical Drug Form
225,Dexamethasone,3264,374698,SCDF,dexamethasone / neomycin / polymyxin B Ophthalmic Suspension,40027162,dexamethasone / neomycin / polymyxin B Ophthalmic Suspension,Clinical Drug Form
226,Dexamethasone,3264,374699,SCDF,dexamethasone / neomycin / polymyxin B Ophthalmic Ointment,40027153,dexamethasone / neomycin / polymyxin B Ophthalmic Ointment,Clinical Drug Form
227,Dexamethasone,3264,377418,SCDF,dexamethasone Ophthalmic Solution,40028592,dexamethasone Ophthalmic Solution,Clinical Drug Form
228,Dexamethasone,3264,377456,SCDF,dexamethasone / hypromellose Ophthalmic Solution,40027460,dexamethasone / hypromellose Ophthalmic Solution,Clinical Drug Form
229,Dexamethasone,3264,378984,SCDF,dexamethasone / tobramycin Ophthalmic Suspension,40027458,dexamethasone / tobramycin Ophthalmic Suspension,Clinical Drug Form
230,Dexamethasone,3264,393151,SCDF,dexamethasone Topical Solution,40028611,dexamethasone Topical Solution,Clinical Drug Form
231,Dexamethasone,3264,393542,SCDF,dexamethasone / tramazoline Nasal Spray,40027462,dexamethasone / tramazoline Nasal Spray,Clinical Drug Form
232,Dexamethasone,3264,405942,SCDF,ciprofloxacin / dexamethasone Otic Suspension,40028359,ciprofloxacin / dexamethasone Otic Suspension,Clinical Drug Form
233,Dexamethasone,3264,854176,SCDF,dexamethasone Drug Implant,40160933,dexamethasone Drug Implant,Clinical Drug Form
234,Dexamethasone,3264,1152113,SCDG,ciprofloxacin / dexamethasone Otic Product,36217286,ciprofloxacin / dexamethasone Otic Product,Clinical Dose Group
235,Dexamethasone,3264,1154245,SCDG,dexamethasone / neomycin / polymyxin B Ophthalmic Product,36213940,dexamethasone / neomycin / polymyxin B Ophthalmic Product,Clinical Dose Group
236,Dexamethasone,3264,1154246,SCDG,dexamethasone / neomycin / thiabendazole Topical Product,36213941,dexamethasone / neomycin / thiabendazole Topical Product,Clinical Dose Group
237,Dexamethasone,3264,1154247,SCDG,dexamethasone / neomycin Ophthalmic Product,36213942,dexamethasone / neomycin Ophthalmic Product,Clinical Dose Group
238,Dexamethasone,3264,1154249,SCDG,dexamethasone / neomycin Topical Product,36213944,dexamethasone / neomycin Topical Product,Clinical Dose Group
239,Dexamethasone,3264,1154524,SCDG,dexamethasone / tobramycin Ophthalmic Product,36215046,dexamethasone / tobramycin Ophthalmic Product,Clinical Dose Group
240,Dexamethasone,3264,1154525,SCDG,dexamethasone / hypromellose Ophthalmic Product,36215047,dexamethasone / hypromellose Ophthalmic Product,Clinical Dose Group
241,Dexamethasone,3264,1154527,SCDG,dexamethasone / tramazoline Inhalant Product,36215049,dexamethasone / tramazoline Inhalant Product,Clinical Dose Group
242,Dexamethasone,3264,1154528,SCDG,dexamethasone / tramazoline Nasal Product,36215050,dexamethasone / tramazoline Nasal Product,Clinical Dose Group
243,Dexamethasone,3264,1154529,SCDG,dexamethasone Drug Implant Product,36215051,dexamethasone Drug Implant Product,Clinical Dose Group
244,Dexamethasone,3264,1154530,SCDG,dexamethasone Inhalant Product,36215256,dexamethasone Inhalant Product,Clinical Dose Group
245,Dexamethasone,3264,1154531,SCDG,dexamethasone Injectable Product,36215257,dexamethasone Injectable Product,Clinical Dose Group
246,Dexamethasone,3264,1154533,SCDG,dexamethasone Ophthalmic Product,36215259,dexamethasone Ophthalmic Product,Clinical Dose Group
247,Dexamethasone,3264,1154534,SCDG,dexamethasone Oral Liquid Product,36215260,dexamethasone Oral Liquid Product,Clinical Dose Group
248,Dexamethasone,3264,1154535,SCDG,dexamethasone Oral Product,36215261,dexamethasone Oral Product,Clinical Dose Group
249,Dexamethasone,3264,1154536,SCDG,dexamethasone Otic Product,36215262,dexamethasone Otic Product,Clinical Dose Group
250,Dexamethasone,3264,1154537,SCDG,dexamethasone Pill,36215263,dexamethasone Pill,Clinical Dose Group
251,Dexamethasone,3264,1154539,SCDG,dexamethasone Topical Product,36215265,dexamethasone Topical Product,Clinical Dose Group
252,Lisinopril,29046,1806885,BN,Qbrelis,40221244,Qbrelis,Brand Name
253,Lisinopril,29046,196472,BN,Zestril,19038723,Zestril,Brand Name
254,Lisinopril,29046,203644,BN,Prinivil,19047472,Prinivil,Brand Name
255,Lisinopril,29046,85783,BN,Zestoretic,19135784,Zestoretic,Brand Name
256,Lisinopril,29046,316968,DF,Oral Solution,19082170,Oral Solution,Dose Form
257,Lisinopril,29046,317541,DF,Oral Tablet,19082573,Oral Tablet,Dose Form
258,Lisinopril,29046,1151131,DFG,Oral Product,36217214,Oral Product,Dose Form Group
259,Lisinopril,29046,1151133,DFG,Pill,36217216,Pill,Dose Form Group
260,Lisinopril,29046,1151137,DFG,Oral Liquid Product,36217220,Oral Liquid Product,Dose Form Group
261,Lisinopril,29046,29046,IN,lisinopril,1308216,lisinopril,Ingredient
262,Lisinopril,29046,214618,MIN,hydrochlorothiazide / lisinopril,36030000,hydrochlorothiazide / lisinopril,Multiple Ingredients
263,Lisinopril,29046,1546022,PIN,lisinopril anhydrous,46274918,lisinopril anhydrous,Precise Ingredient
264,Lisinopril,29046,104375,SBD,lisinopril 2.5 MG Oral Tablet [Zestril],19003829,lisinopril 2.5 MG Oral Tablet [Zestril],Branded Drug
265,Lisinopril,29046,104376,SBD,lisinopril 5 MG Oral Tablet [Zestril],19003830,lisinopril 5 MG Oral Tablet [Zestril],Branded Drug
266,Lisinopril,29046,104377,SBD,lisinopril 10 MG Oral Tablet [Zestril],19003851,lisinopril 10 MG Oral Tablet [Zestril],Branded Drug
267,Lisinopril,29046,104378,SBD,lisinopril 20 MG Oral Tablet [Zestril],19003852,lisinopril 20 MG Oral Tablet [Zestril],Branded Drug
268,Lisinopril,29046,1806890,SBD,lisinopril 1 MG/ML Oral Solution [Qbrelis],40221249,lisinopril 1 MG/ML Oral Solution [Qbrelis],Branded Drug
269,Lisinopril,29046,206764,SBD,lisinopril 5 MG Oral Tablet [Prinivil],19033404,lisinopril 5 MG Oral Tablet [Prinivil],Branded Drug
270,Lisinopril,29046,206765,SBD,lisinopril 10 MG Oral Tablet [Prinivil],19033405,lisinopril 10 MG Oral Tablet [Prinivil],Branded Drug
271,Lisinopril,29046,206766,SBD,lisinopril 20 MG Oral Tablet [Prinivil],19033406,lisinopril 20 MG Oral Tablet [Prinivil],Branded Drug
272,Lisinopril,29046,206771,SBD,lisinopril 40 MG Oral Tablet [Zestril],19033410,lisinopril 40 MG Oral Tablet [Zestril],Branded Drug
273,Lisinopril,29046,213482,SBD,lisinopril 30 MG Oral Tablet [Zestril],1308249,lisinopril 30 MG Oral Tablet [Zestril],Branded Drug
274,Lisinopril,29046,823971,SBD,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet [Zestoretic],974852,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet [Zestoretic],Branded Drug
275,Lisinopril,29046,823982,SBD,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet [Zestoretic],974853,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet [Zestoretic],Branded Drug
276,Lisinopril,29046,823986,SBD,hydrochlorothiazide 12.5 MG / lisinopril 10 MG Oral Tablet [Zestoretic],974854,hydrochlorothiazide 12.5 MG / lisinopril 10 MG Oral Tablet [Zestoretic],Branded Drug
277,Lisinopril,29046,1806886,SBDC,lisinopril 1 MG/ML [Qbrelis],40221245,lisinopril 1 MG/ML [Qbrelis],Branded Drug Comp
278,Lisinopril,29046,563609,SBDC,lisinopril 2.5 MG [Zestril],19115846,lisinopril 2.5 MG [Zestril],Branded Drug Comp
279,Lisinopril,29046,563610,SBDC,lisinopril 5 MG [Zestril],19115847,lisinopril 5 MG [Zestril],Branded Drug Comp
280,Lisinopril,29046,563611,SBDC,lisinopril 10 MG [Zestril],19038726,lisinopril 10 MG [Zestril],Branded Drug Comp
281,Lisinopril,29046,563612,SBDC,lisinopril 20 MG [Zestril],19038727,lisinopril 20 MG [Zestril],Branded Drug Comp
282,Lisinopril,29046,567575,SBDC,lisinopril 5 MG [Prinivil],19047474,lisinopril 5 MG [Prinivil],Branded Drug Comp
283,Lisinopril,29046,567576,SBDC,lisinopril 10 MG [Prinivil],19047475,lisinopril 10 MG [Prinivil],Branded Drug Comp
284,Lisinopril,29046,567577,SBDC,lisinopril 20 MG [Prinivil],19047476,lisinopril 20 MG [Prinivil],Branded Drug Comp
285,Lisinopril,29046,567582,SBDC,lisinopril 40 MG [Zestril],19038728,lisinopril 40 MG [Zestril],Branded Drug Comp
286,Lisinopril,29046,573370,SBDC,lisinopril 30 MG [Zestril],19120321,lisinopril 30 MG [Zestril],Branded Drug Comp
287,Lisinopril,29046,823969,SBDC,hydrochlorothiazide 25 MG / lisinopril 20 MG [Zestoretic],19042713,hydrochlorothiazide 25 MG / lisinopril 20 MG [Zestoretic],Branded Drug Comp
288,Lisinopril,29046,823980,SBDC,hydrochlorothiazide 12.5 MG / lisinopril 20 MG [Zestoretic],19133002,hydrochlorothiazide 12.5 MG / lisinopril 20 MG [Zestoretic],Branded Drug Comp
289,Lisinopril,29046,823984,SBDC,hydrochlorothiazide 12.5 MG / lisinopril 10 MG [Zestoretic],19042717,hydrochlorothiazide 12.5 MG / lisinopril 10 MG [Zestoretic],Branded Drug Comp
290,Lisinopril,29046,1806887,SBDF,lisinopril Oral Solution [Qbrelis],40221246,lisinopril Oral Solution [Qbrelis],Branded Drug Form
291,Lisinopril,29046,368248,SBDF,lisinopril Oral Tablet [Zestril],40000502,lisinopril Oral Tablet [Zestril],Branded Drug Form
292,Lisinopril,29046,368865,SBDF,lisinopril Oral Tablet [Prinivil],40000501,lisinopril Oral Tablet [Prinivil],Branded Drug Form
293,Lisinopril,29046,823970,SBDF,hydrochlorothiazide / lisinopril Oral Tablet [Zestoretic],40155308,hydrochlorothiazide / lisinopril Oral Tablet [Zestoretic],Branded Drug Form
294,Lisinopril,29046,1178275,SBDG,Prinivil Oral Product,36231812,Prinivil Oral Product,Branded Dose Group
295,Lisinopril,29046,1178276,SBDG,Prinivil Pill,36231813,Prinivil Pill,Branded Dose Group
296,Lisinopril,29046,1187277,SBDG,Zestoretic Oral Product,36239006,Zestoretic Oral Product,Branded Dose Group
297,Lisinopril,29046,1187278,SBDG,Zestoretic Pill,36239007,Zestoretic Pill,Branded Dose Group
298,Lisinopril,29046,1187283,SBDG,Zestril Oral Product,36239008,Zestril Oral Product,Branded Dose Group
299,Lisinopril,29046,1187284,SBDG,Zestril Pill,36239009,Zestril Pill,Branded Dose Group
300,Lisinopril,29046,1806888,SBDG,Qbrelis Oral Liquid Product,40221247,Qbrelis Oral Liquid Product,Branded Dose Group
301,Lisinopril,29046,1806889,SBDG,Qbrelis Oral Product,40221248,Qbrelis Oral Product,Branded Dose Group
302,Lisinopril,29046,1806884,SCD,lisinopril 1 MG/ML Oral Solution,40221243,lisinopril 1 MG/ML Oral Solution,Clinical Drug
303,Lisinopril,29046,197884,SCD,lisinopril 40 MG Oral Tablet,1308221,lisinopril 40 MG Oral Tablet,Clinical Drug
304,Lisinopril,29046,197885,SCD,hydrochlorothiazide 12.5 MG / lisinopril 10 MG Oral Tablet,974199,hydrochlorothiazide 12.5 MG / lisinopril 10 MG Oral Tablet,Clinical Drug
305,Lisinopril,29046,197886,SCD,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,974200,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,Clinical Drug
306,Lisinopril,29046,197887,SCD,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,974201,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,Clinical Drug
307,Lisinopril,29046,205326,SCD,lisinopril 30 MG Oral Tablet,19029027,lisinopril 30 MG Oral Tablet,Clinical Drug
308,Lisinopril,29046,311353,SCD,lisinopril 2.5 MG Oral Tablet,1308250,lisinopril 2.5 MG Oral Tablet,Clinical Drug
309,Lisinopril,29046,311354,SCD,lisinopril 5 MG Oral Tablet,1308251,lisinopril 5 MG Oral Tablet,Clinical Drug
310,Lisinopril,29046,314076,SCD,lisinopril 10 MG Oral Tablet,19080128,lisinopril 10 MG Oral Tablet,Clinical Drug
311,Lisinopril,29046,314077,SCD,lisinopril 20 MG Oral Tablet,19080129,lisinopril 20 MG Oral Tablet,Clinical Drug
312,Lisinopril,29046,1806881,SCDC,lisinopril 1 MG/ML,40221240,lisinopril 1 MG/ML,Clinical Drug Comp
313,Lisinopril,29046,316151,SCDC,lisinopril 10 MG,1308304,lisinopril 10 MG,Clinical Drug Comp
314,Lisinopril,29046,316152,SCDC,lisinopril 2.5 MG,1308305,lisinopril 2.5 MG,Clinical Drug Comp
315,Lisinopril,29046,316153,SCDC,lisinopril 20 MG,1308306,lisinopril 20 MG,Clinical Drug Comp
316,Lisinopril,29046,316154,SCDC,lisinopril 30 MG,1308307,lisinopril 30 MG,Clinical Drug Comp
317,Lisinopril,29046,316155,SCDC,lisinopril 40 MG,1308308,lisinopril 40 MG,Clinical Drug Comp
318,Lisinopril,29046,316156,SCDC,lisinopril 5 MG,1308309,lisinopril 5 MG,Clinical Drug Comp
319,Lisinopril,29046,1806883,SCDF,lisinopril Oral Solution,40221242,lisinopril Oral Solution,Clinical Drug Form
320,Lisinopril,29046,372613,SCDF,hydrochlorothiazide / lisinopril Oral Tablet,40044817,hydrochlorothiazide / lisinopril Oral Tablet,Clinical Drug Form
321,Lisinopril,29046,372614,SCDF,lisinopril Oral Tablet,40000499,lisinopril Oral Tablet,Clinical Drug Form
322,Lisinopril,29046,1162124,SCDG,hydrochlorothiazide / lisinopril Oral Product,36224291,hydrochlorothiazide / lisinopril Oral Product,Clinical Dose Group
323,Lisinopril,29046,1162125,SCDG,hydrochlorothiazide / lisinopril Pill,36224292,hydrochlorothiazide / lisinopril Pill,Clinical Dose Group
324,Lisinopril,29046,1164689,SCDG,lisinopril Oral Product,36221121,lisinopril Oral Product,Clinical Dose Group
325,Lisinopril,29046,1164690,SCDG,lisinopril Pill,36221122,lisinopril Pill,Clinical Dose Group
326,Lisinopril,29046,1806882,SCDG,lisinopril Oral Liquid Product,40221241,lisinopril Oral Liquid Product,Clinical Dose Group
327,Losartan,52175,151558,BN,Cozaar,19021364,Cozaar,Brand Name
328,Losartan,52175,217681,BN,Hyzaar,19050618,Hyzaar,Brand Name
329,Losartan,52175,317541,DF,Oral Tablet,19082573,Oral Tablet,Dose Form
330,Losartan,52175,1151131,DFG,Oral Product,36217214,Oral Product,Dose Form Group
331,Losartan,52175,1151133,DFG,Pill,36217216,Pill,Dose Form Group
332,Losartan,52175,52175,IN,losartan,1367500,losartan,Ingredient
333,Losartan,52175,214619,MIN,hydrochlorothiazide / losartan,36030001,hydrochlorothiazide / losartan,Multiple Ingredients
334,Losartan,52175,203160,PIN,losartan potassium,19026714,losartan potassium,Precise Ingredient
335,Losartan,52175,979466,SBD,hydrochlorothiazide 12.5 MG / losartan potassium 100 MG Oral Tablet [Hyzaar],40184185,hydrochlorothiazide 12.5 MG / losartan potassium 100 MG Oral Tablet [Hyzaar],Branded Drug
336,Losartan,52175,979470,SBD,hydrochlorothiazide 12.5 MG / losartan potassium 50 MG Oral Tablet [Hyzaar],40184189,hydrochlorothiazide 12.5 MG / losartan potassium 50 MG Oral Tablet [Hyzaar],Branded Drug
337,Losartan,52175,979473,SBD,hydrochlorothiazide 25 MG / losartan potassium 100 MG Oral Tablet [Hyzaar],40184246,hydrochlorothiazide 25 MG / losartan potassium 100 MG Oral Tablet [Hyzaar],Branded Drug
338,Losartan,52175,979482,SBD,losartan potassium 100 MG Oral Tablet [Cozaar],40185277,losartan potassium 100 MG Oral Tablet [Cozaar],Branded Drug
339,Losartan,52175,979487,SBD,losartan potassium 25 MG Oral Tablet [Cozaar],40185281,losartan potassium 25 MG Oral Tablet [Cozaar],Branded Drug
